,id,raw_model_label,shap_model_label,label_prob,xai_top_text,xai_total_value,xai_top_value
10,9011,2,2,0.9999075,"보증,사이트,메이저,토토,먹튀","-0.006037999875843525,-0.062185000628232956,-0.019564000889658928,-0.5026350021362305,-0.26699098944664,-0.003607999999076128,-1.2197840213775635,-0.031640999019145966,-0.04638500139117241,-0.2802810072898865,0.4483180046081543,0.5004299879074097,0.5596280097961426,0.6264920234680176,1.3433489799499512","0.4480000138282776,0.5,0.5600000023841858,0.6259999871253967,1.343000054359436"
11,9012,1,1,0.9999846,"정보,사이트,회원,계좌,로그인","-0.22592200338840485,0.011717000044882298,-0.5877209901809692,-3.7000001611886546e-05,-0.023724999278783798,0.4487760066986084,0.594186007976532,0.6337270140647888,0.668192982673645,1.3889720439910889,0.011459999717772007,-0.6362509727478027,-0.03412000089883804,-0.0028639999218285084,-0.04043800011277199","0.4490000009536743,0.593999981880188,0.6340000033378601,0.6679999828338623,1.3890000581741333"
12,9013,1,1,0.99972266,"사이트,배팅내역,회원,로그인,계좌","0.012900000438094139,0.0,-0.3450399935245514,0.005915999878197908,-3.7000001611886546e-05,0.49579599499702454,0.6650400161743164,0.7606120109558105,0.8892639875411987,1.216912031173706,-0.3162190020084381,4.600000102072954e-05,-0.08589000254869461,-0.050126999616622925,-0.017642000690102577","0.4959999918937683,0.6650000214576721,0.7609999775886536,0.8889999985694885,1.2170000076293945"
13,9014,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
14,9015,0,0,0.6964436,"트위터,안내,바로가기,정보,카지노","0.3070240020751953,0.363427996635437,0.41508400440216064,0.421983003616333,0.8096619844436646,-0.003971999976783991,-0.3693380057811737,-0.005073999986052513,-0.8363609910011292,-0.015495000407099724,-0.16329100728034973,-0.10258100181818008,-0.04259499907493591,-0.10352800041437149,-0.031137000769376755","0.3070000112056732,0.3630000054836273,0.41499999165534973,0.421999990940094,0.8100000023841858"
15,9016,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
16,9017,2,2,0.99170166,"변경,회원,도메인,메이저,주소","-0.24379099905490875,0.1298760026693344,-1.3994489908218384,-0.008348999544978142,-0.1112620010972023,0.0,-0.7226999998092651,0.00184599997010082,0.00481799989938736,-0.6094189882278442,0.30431199073791504,0.3458240032196045,0.5694159865379333,0.5698279738426208,0.9299169778823853","0.30399999022483826,0.34599998593330383,0.5690000057220459,0.5699999928474426,0.9300000071525574"
17,9018,1,1,0.9999703,"연락처,회원,사이트,정보,로그인","-0.023756999522447586,-0.9772610068321228,0.012381999753415585,-0.791047990322113,-0.4589419960975647,0.3873310089111328,0.5264589786529541,0.6586840152740479,1.014404058456421,1.970268964767456,0.0,-0.06180800125002861,-0.7195709943771362,0.01677599921822548,-0.09402000159025192","0.3869999945163727,0.5260000228881836,0.6589999794960022,1.0140000581741333,1.9700000286102295"
18,9019,1,1,0.9999819,"회원,검색,사이트,정보,로그인","-0.5359809994697571,-0.0804620012640953,0.012985000386834145,-0.286312997341156,-0.21341100335121155,0.3337480127811432,0.3623160123825073,0.7177180051803589,0.9314590096473694,1.9051790237426758,-0.06353399902582169,0.001693999976851046,-0.7404159903526306,0.013225999660789967,-0.09321600198745728","0.33399999141693115,0.3619999885559082,0.7179999947547913,0.9309999942779541,1.9049999713897705"
19,9020,1,1,0.9998246,"사이트,코드,채팅,아이디,상담","0.014879999682307243,-1.9475480318069458,-0.039480000734329224,-0.4334850013256073,-0.5501239895820618,0.6258670091629028,0.6588659882545471,0.688979983329773,0.7191010117530823,0.9580469727516174,-0.6645990014076233,0.003731000004336238,0.0,-0.026209000498056412,-0.06512899696826935","0.6259999871253967,0.6589999794960022,0.6890000104904175,0.718999981880188,0.9580000042915344"
20,9021,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
21,9022,2,2,0.99993515,"보증,사이트,토토,메이저,먹튀","-0.009883999824523926,-0.04546000063419342,-0.49663200974464417,-0.012411000207066536,-0.1787869930267334,-0.0018779999809339643,-1.3411870002746582,-0.03847699984908104,-0.023314999416470528,-0.24132399260997772,0.40435099601745605,0.5098469853401184,0.5831599831581116,0.5859770178794861,1.4071919918060303","0.40400001406669617,0.5099999904632568,0.5830000042915344,0.5860000252723694,1.406999945640564"
22,9023,1,1,0.99996805,"검색,사이트,회원,정보,로그인","-0.08968599885702133,0.013776999898254871,-0.9525390267372131,-0.7728099822998047,-0.03155599907040596,0.36094099283218384,0.7120689749717712,0.8070840239524841,0.8182029724121094,1.819267988204956,0.001693999976851046,-0.7314370274543762,-0.06360399723052979,0.016767999157309532,-0.09495200216770172","0.3610000014305115,0.7120000123977661,0.8069999814033508,0.8180000185966492,1.819000005722046"
23,9024,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
24,9025,1,1,0.99967945,"배팅,아이디,사이트,회원,로그인","-0.4275420010089874,-0.10794000327587128,0.008097999729216099,-0.2554070055484772,-0.05519799888134003,0.4863260090351105,0.4863699972629547,0.5886170268058777,0.7235429883003235,1.1234439611434937,0.0,-0.016631999984383583,-0.3658199906349182,-0.08567799627780914,-0.057450998574495316","0.4860000014305115,0.4860000014305115,0.5889999866485596,0.7239999771118164,1.1230000257492065"
25,9026,0,0,0.9901985,"코드,지원,검색,정보,카지노","0.40804699063301086,0.42302799224853516,0.6154770255088806,0.6339690089225769,1.2163599729537964,-0.0045289997942745686,-0.0016550000291317701,-0.8034890294075012,-1.2103179693222046,-0.01180499978363514,-0.07819999754428864,0.0,-0.006004000082612038,-0.03443299978971481,-0.03164999932050705","0.40799999237060547,0.4230000078678131,0.6150000095367432,0.6340000033378601,1.215999960899353"
26,9027,0,0,0.99377716,"보기,검색,무료,카지노,할인","0.42949700355529785,0.49403101205825806,0.5917149782180786,0.8260740041732788,1.142704963684082,-0.05616400018334389,-1.4896399974822998,-0.9700859785079956,-0.01675499975681305,-0.5288360118865967,-0.16733799874782562,-0.052786000072956085,0.05347900092601776,-0.03281399980187416,8.499999967170879e-05","0.42899999022483826,0.49399998784065247,0.5920000076293945,0.8259999752044678,1.1430000066757202"
27,9028,2,2,0.9228676,"안전,코드,돌발,고액,먹튀","-0.040421001613140106,-0.5266669988632202,0.0,0.0,-0.17915000021457672,-0.020143000409007072,0.01166599988937378,-3.000000106112566e-06,0.0,0.00904100015759468,0.22003300487995148,0.2836410105228424,0.28863900899887085,0.44977301359176636,1.0637580156326294","0.2199999988079071,0.2840000092983246,0.289000004529953,0.44999998807907104,1.0640000104904175"
28,9029,1,1,0.9993511,"확인,비밀번호,사이트,아이디,상담","-0.24566499888896942,-0.006628999952226877,0.016774000599980354,-0.43350499868392944,-0.581305980682373,0.4654499888420105,0.5903390049934387,0.6277369856834412,0.6865649819374084,1.0886980295181274,-0.016025999560952187,-0.0009749999735504389,-0.6870790123939514,-0.022700000554323196,-0.08358699828386307","0.4650000035762787,0.5899999737739563,0.628000020980835,0.6869999766349792,1.0889999866485596"
29,9030,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
30,9031,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
31,9032,0,0,0.994965,"코드,관리,보기,소개,카지노","0.3030740022659302,0.3916440010070801,0.6850969791412354,0.8857929706573486,0.9624059796333313,-0.01127300038933754,-0.008353999815881252,-0.0510840006172657,-0.7320460081100464,-0.007992999628186226,-0.1044669970870018,-0.08216799795627594,-0.13001200556755066,-0.005927999969571829,-0.018339000642299652","0.30300000309944153,0.3919999897480011,0.6850000023841858,0.8859999775886536,0.9620000123977661"
32,9033,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
33,9034,0,0,0.999777,"안내,소개,보기,지원,카지노","0.36161500215530396,0.4120360016822815,0.48177599906921387,0.6072909832000732,1.027467966079712,-0.3994860053062439,-0.4152419865131378,-0.07900100201368332,-0.010622000321745872,-0.008472999557852745,-0.18189799785614014,-0.0041809999383986,-0.12177500128746033,0.0,-0.03753000125288963","0.3619999885559082,0.41200000047683716,0.4819999933242798,0.6069999933242798,1.0269999504089355"
34,9035,0,0,0.9997987,"상품,검색,방침,소개,카지노","0.29516300559043884,0.4672969877719879,0.6468579769134521,0.7370219826698303,1.256263017654419,-0.050464000552892685,-1.0061559677124023,-1.2586220502853394,-0.25451698899269104,-0.00880999956279993,-0.02039100043475628,-0.02768000029027462,-0.006461999844759703,-0.02119399979710579,-0.031130999326705933","0.29499998688697815,0.46700000762939453,0.6470000147819519,0.7369999885559082,1.25600004196167"
35,9036,2,2,0.99985194,"주소,사이트,메이저,토토,먹튀","-0.07442600280046463,-0.025615999475121498,-0.02509699948132038,-0.4524900019168854,-0.1889519989490509,-0.37531599402427673,-1.0142760276794434,-0.04234600067138672,-0.027898000553250313,-0.19873499870300293,0.40229299664497375,0.5829290151596069,0.6501330137252808,0.8150929808616638,1.2002840042114258","0.4020000100135803,0.5830000042915344,0.6499999761581421,0.8149999976158142,1.2000000476837158"
36,9037,2,2,0.99990344,"주소,메이저,사이트,토토,먹튀","-0.009248999878764153,-0.014937000349164009,-0.047947000712156296,-0.3292990028858185,-0.10139600187540054,-0.45590999722480774,-0.04874299839138985,-1.2080479860305786,-0.014592000283300877,-0.14941799640655518,0.266959011554718,0.5710560083389282,0.6543239951133728,0.6857249736785889,1.5260679721832275","0.2669999897480011,0.5709999799728394,0.6539999842643738,0.6859999895095825,1.5260000228881836"
37,9039,2,2,0.9999716,"보증,사이트,메이저,토토,먹튀","-0.008981999941170216,-0.05380700156092644,-0.026189999654889107,-0.3237049877643585,-0.22843299806118011,-0.00023200000578071922,-0.9816960096359253,-0.017849000170826912,-0.04210299998521805,0.00723800016567111,0.5133900046348572,0.5315380096435547,0.5983440279960632,0.701242983341217,0.7778930068016052","0.5130000114440918,0.5320000052452087,0.5979999899864197,0.7009999752044678,0.777999997138977"
38,9040,0,0,0.99656063,"서비스,보기,무료,정보,카지노","0.2530370056629181,0.5647619962692261,0.5799930095672607,0.6672850251197815,1.084177017211914,-0.0002849999873433262,-0.034366000443696976,-0.5102099776268005,-0.941398024559021,-0.012911999598145485,-0.05220000073313713,-0.06251099705696106,0.05404200032353401,-0.10083799809217453,-0.02085999958217144","0.2529999911785126,0.5649999976158142,0.5799999833106995,0.6669999957084656,1.0839999914169312"
39,9041,0,0,0.99536586,"서비스,정보,무료,검색,카지노","0.38310301303863525,0.4722079932689667,0.5625579953193665,0.7052339911460876,0.9786009788513184,-0.0013310000067576766,-1.140786051750183,-0.7960590124130249,-0.7497619986534119,-0.016001999378204346,-0.025169000029563904,-0.04538000002503395,0.011935999616980553,-0.012380000203847885,-0.06870800256729126","0.382999986410141,0.47200000286102295,0.5630000233650208,0.7049999833106995,0.9789999723434448"
40,9042,1,1,0.99998164,"전화번호,사이트,계좌,회원,로그인","-0.12718699872493744,0.012098000384867191,-1.2999999853491317e-05,-0.38833698630332947,-0.021114999428391457,0.5365779995918274,0.565185010433197,0.753350019454956,0.7734299898147583,1.171826958656311,0.0,-0.456061989068985,-0.003986000083386898,-0.030943000689148903,-0.02920299954712391","0.5370000004768372,0.5649999976158142,0.753000020980835,0.7730000019073486,1.1720000505447388"
41,9043,1,1,0.99903226,"아이디,채팅,회원,로그인,계좌","-0.0493680015206337,-0.018751999363303185,-0.33662599325180054,-0.10243699699640274,-1.2999999853491317e-05,0.4615139961242676,0.5001329779624939,0.8948410153388977,1.1214239597320557,1.1857199668884277,-0.001487000030465424,0.0,-0.09183800220489502,-0.026189999654889107,-0.011095000430941582","0.4620000123977661,0.5,0.8949999809265137,1.121000051498413,1.1859999895095825"
42,9045,2,2,0.9999453,"업체,보증,메이저,토토,먹튀","-0.037560999393463135,-0.005956000182777643,-0.02994300052523613,-0.4024069905281067,-0.31024399399757385,-0.11561399698257446,-0.002715999959036708,-0.026785999536514282,-0.04370899870991707,-0.22770099341869354,0.3611510097980499,0.4645810127258301,0.6144760251045227,0.7028130292892456,1.898861050605774","0.3610000014305115,0.4650000035762787,0.6140000224113464,0.703000009059906,1.8990000486373901"
43,9046,2,2,0.99861884,"사이트,주소,토토,메이저,먹튀","0.007166000083088875,-0.028994999825954437,-0.40541601181030273,-0.14267399907112122,-0.033201999962329865,-0.6482849717140198,-0.4415769875049591,-0.011796999722719193,-0.03568800166249275,0.020887000486254692,0.3732900023460388,0.593995988368988,0.6176699995994568,0.6855700016021729,1.262961983680725","0.37299999594688416,0.593999981880188,0.6179999709129333,0.6859999895095825,1.2630000114440918"
44,9048,2,2,0.99980956,"돌발,업체,코드,사이트,먹튀","0.0,-0.04403499886393547,-0.7622550129890442,-0.011295000091195107,-0.09539099782705307,-0.0,-0.008712000213563442,-0.15680299699306488,-0.7980909943580627,-0.08970800042152405,0.3060689866542816,0.35541799664497375,0.38903000950813293,0.7619490027427673,2.258784055709839","0.3059999942779541,0.35499998927116394,0.3889999985694885,0.7620000243186951,2.259000062942505"
45,9049,0,0,0.9916813,"이상,최고,서비스,무료,카지노","0.18129399418830872,0.2408120036125183,0.33646199107170105,0.9665589928627014,1.194443941116333,-0.0005169999785721302,-0.2980310022830963,-0.000506000011228025,-0.8490610122680664,-0.007530999835580587,-0.03140600025653839,0.0,-0.02390100061893463,0.01081399992108345,-0.04203300178050995","0.1809999942779541,0.2409999966621399,0.335999995470047,0.9670000076293945,1.194000005722046"
46,9050,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
47,9051,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
48,9052,1,1,0.99972266,"사이트,배팅내역,회원,로그인,계좌","0.012900000438094139,0.0,-0.3450399935245514,0.005915999878197908,-3.7000001611886546e-05,0.49579599499702454,0.6650400161743164,0.7606120109558105,0.8892639875411987,1.216912031173706,-0.3162190020084381,4.600000102072954e-05,-0.08589000254869461,-0.050126999616622925,-0.017642000690102577","0.4959999918937683,0.6650000214576721,0.7609999775886536,0.8889999985694885,1.2170000076293945"
49,9053,2,2,0.9997009,"사이트,접속,보증,렌트,업체","0.015824999660253525,-0.05564900115132332,-0.01885800063610077,-0.018673000857234,-0.05442500114440918,-0.6033369898796082,5.0999999075429514e-05,-0.00022600000374950469,-0.0311879999935627,-0.0075610000640153885,0.4213489890098572,0.49235400557518005,0.5193470120429993,0.6694700121879578,1.2395449876785278","0.42100000381469727,0.492000013589859,0.5189999938011169,0.6690000295639038,1.2400000095367432"
50,9054,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
51,9055,1,1,0.99970907,"검색,회원,사이트,정보,로그인","-0.08327999711036682,-1.1879630088806152,0.013821999542415142,-0.6198559999465942,-0.03875400125980377,0.34617701172828674,0.66178297996521,0.676971971988678,0.863681972026825,2.183026075363159,0.001693999976851046,-0.06360399723052979,-0.7690790295600891,0.016767999157309532,-0.09507299959659576","0.34599998593330383,0.6620000004768372,0.6769999861717224,0.8640000224113464,2.183000087738037"
52,9056,1,1,0.99998546,"검색,정보,회원,사이트,로그인","-0.08642199635505676,-0.2600319981575012,-0.5786020159721375,0.01323499996215105,0.007298000156879425,0.366890013217926,0.7126259803771973,0.7218260169029236,0.7369210124015808,1.5924090147018433,-0.0007300000288523734,0.01593099907040596,-0.06360399723052979,-0.76801997423172,-0.09524799883365631","0.367000013589859,0.7129999995231628,0.722000002861023,0.7369999885559082,1.5920000076293945"
53,9057,1,1,0.9999485,"사이트,채팅,정보,회원,로그인","0.010631999932229519,-0.018571000546216965,-0.15644100308418274,-0.39410600066185,-0.20440299808979034,0.5260270237922668,0.5381940007209778,0.7181119918823242,0.8978019952774048,1.4882169961929321,-0.3030959963798523,0.0,0.014639999717473984,-0.04489700123667717,-0.026202000677585602","0.5260000228881836,0.5379999876022339,0.7179999947547913,0.8980000019073486,1.4880000352859497"
54,9058,1,1,0.9999219,"금액,정보,회원,로그인,계좌","-0.05875900015234947,-0.0993179976940155,-0.3850939869880676,-0.011683999560773373,-1.2999999853491317e-05,0.3910770118236542,0.41196098923683167,0.944936990737915,1.1217639446258545,1.1513489484786987,-0.04667999967932701,0.007565000094473362,-0.04125500097870827,-0.02552499994635582,-0.00318100000731647","0.39100000262260437,0.41200000047683716,0.9449999928474426,1.121999979019165,1.1510000228881836"
55,9059,2,2,0.9999255,"보증,놀이터,메이저,고액,토토","-0.03484699875116348,-0.0062500000931322575,-0.017582999542355537,0.0,-0.5341330170631409,-0.00023200000578071922,-0.015207000076770782,-0.026405999436974525,0.0,-0.044776998460292816,0.5688310265541077,0.6544650197029114,0.7010400295257568,0.822816014289856,0.9669430255889893","0.5690000057220459,0.6539999842643738,0.7009999752044678,0.8230000138282776,0.9670000076293945"
56,9060,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
57,9061,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
58,9062,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
59,9063,0,0,0.99053895,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.17711800336837769,0.2547670006752014,0.4908660054206848,1.1324800252914429,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.4909999966621399,1.1319999694824219"
60,9064,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
61,9065,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
62,9066,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
