,id,raw_model_label,shap_model_label,label_prob,xai_top_text,xai_total_value,xai_top_value
29,18618,1,1,0.9999757,"검색,회원,사이트,정보,로그인","-0.08508499711751938,-0.5593119859695435,0.013431999832391739,-0.3066050112247467,-0.3046819865703583,0.35127800703048706,0.40786200761795044,0.6780809760093689,0.9026560187339783,2.295038938522339,0.001693999976851046,-0.06360399723052979,-0.7705559730529785,0.016767999157309532,-0.09402000159025192","0.35100001096725464,0.40799999237060547,0.6779999732971191,0.902999997138977,2.2950000762939453"
30,18619,1,1,0.98813325,"정보,추천,사이트,코드,채팅","-0.07623100280761719,-0.5465840101242065,0.012393999844789505,-2.899277925491333,-0.039480000734329224,0.34226301312446594,0.45989200472831726,0.5887290239334106,0.6767789721488953,0.8695889711380005,0.021601000800728798,-0.006637999787926674,-0.7538639903068542,-0.02047700062394142,0.0","0.34200000762939453,0.46000000834465027,0.5889999866485596,0.6769999861717224,0.8700000047683716"
31,18621,1,1,0.9996985,"검색,사이트,회원,정보,로그인","-0.08397399634122849,0.013821999542415142,-1.0886260271072388,-0.5010039806365967,-0.4268200099468231,0.35738998651504517,0.6779850125312805,0.6872730255126953,0.9990710020065308,2.7416810989379883,0.001693999976851046,-0.7690179944038391,-0.06360399723052979,0.016767999157309532,-0.09402000159025192","0.3569999933242798,0.6779999732971191,0.6869999766349792,0.9990000128746033,2.742000102996826"
32,18622,0,0,0.9030712,"플랫폼,무료,보기,카지노,한국","0.3010779917240143,0.4424690008163452,0.5284489989280701,0.9953979849815369,1.1515439748764038,0.0,-1.080873966217041,-0.09082800149917603,-0.004532000049948692,-0.3924799859523773,0.0,0.0058200000785291195,-0.02704700082540512,-0.027772000059485435,0.07089900225400925","0.3009999990463257,0.44200000166893005,0.527999997138977,0.9950000047683716,1.1519999504089355"
33,18623,1,1,0.99997413,"전화번호,사이트,회원,계좌,로그인","-0.10566599667072296,0.01053799968212843,-0.3123370110988617,-1.700000029813964e-05,-0.13169799745082855,0.5301520228385925,0.5732939839363098,0.6540759801864624,0.7534779906272888,1.3098089694976807,0.0,-0.400846004486084,-0.05330200120806694,-0.0021619999315589666,-0.024528000503778458","0.5299999713897705,0.5730000138282776,0.6539999842643738,0.753000020980835,1.309999942779541"
34,18624,1,1,0.9994097,"아이디,회원,전화번호,로그인,계좌","-0.3156850039958954,-0.24811199307441711,-0.15354500710964203,0.011127999983727932,-0.0008210000232793391,0.46883898973464966,0.7011420130729675,0.7063199877738953,0.912194013595581,0.9301779866218567,-0.012346000410616398,-0.087288998067379,0.0,-0.07463199645280838,-0.016419000923633575","0.4690000116825104,0.7009999752044678,0.7059999704360962,0.9120000004768372,0.9300000071525574"
35,18625,0,0,0.9943447,"보기,무료,할인,카지노,상품","0.5589780211448669,0.7090340256690979,0.7751039862632751,0.9451040029525757,1.0738470554351807,-0.05397599935531616,-0.9514480233192444,-0.294838011264801,-0.001990000018849969,-0.17937299609184265,-0.19303399324417114,-0.01983099989593029,7.899999764049426e-05,-0.01838899962604046,-0.15861199796199799","0.5590000152587891,0.7089999914169312,0.7749999761581421,0.9449999928474426,1.0740000009536743"
36,18626,1,1,0.999645,"배팅,사이트,로그인,회원,계좌","-0.5052580237388611,0.010495999827980995,0.02449299953877926,-0.29003000259399414,-2.300000051036477e-05,0.4423539936542511,0.45792898535728455,0.5923200249671936,0.6946840286254883,1.3128859996795654,0.0,-0.4625389873981476,-0.036442000418901443,-0.03839299827814102,-0.011068999767303467","0.44200000166893005,0.4580000042915344,0.5920000076293945,0.6949999928474426,1.312999963760376"
37,18627,1,1,0.99977094,"채팅,전화번호,로그인,회원,계좌","-0.018751999363303185,-0.13864600658416748,0.03446900099515915,-0.4752410054206848,-2.300000051036477e-05,0.44226300716400146,0.48335400223731995,0.7375040054321289,0.8046330213546753,0.949874997138977,0.0,0.0,-0.028307000175118446,-0.03294900059700012,-0.0033939999993890524","0.44200000166893005,0.4830000102519989,0.7379999756813049,0.8050000071525574,0.949999988079071"
38,18628,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
39,18755,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
40,18756,0,0,0.9953631,"개인정보,상품,방침,소개,카지노","0.2843190133571625,0.4882259964942932,0.7541199922561646,1.056357979774475,1.0915390253067017,0.3815470039844513,-0.08703400194644928,-1.944262981414795,-0.4574359953403473,-0.018070999532938004,-0.07639200240373611,-0.012226000428199768,-0.004137000069022179,-0.004526999779045582,-0.03215700015425682","0.2840000092983246,0.4880000054836273,0.7540000081062317,1.055999994277954,1.0920000076293945"
41,18954,1,1,0.99945134,"정보,아이디,회원,로그인,계좌","-0.12457799911499023,-0.29168200492858887,-0.38353899121284485,-0.5075629949569702,-2.4000000848900527e-05,0.36378100514411926,0.43267399072647095,0.7940880060195923,0.9818850159645081,1.53444504737854,0.015008999966084957,-0.03908500075340271,-0.042817000299692154,-0.01816999912261963,-0.0010649999603629112","0.36399999260902405,0.43299999833106995,0.7940000295639038,0.9819999933242798,1.534000039100647"
42,18955,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
43,18956,1,1,0.9993376,"베팅,보너스,계좌,회원,로그인","-0.6667609810829163,-0.03587599843740463,-0.00039599998854100704,-0.30536800622940063,-0.023083999752998352,0.36962199211120605,0.567454993724823,0.8560519814491272,0.9941440224647522,1.094670057296753,-0.0034209999721497297,-0.00036700000055134296,-0.0033629999961704016,-0.0490569993853569,-0.04562599956989288","0.3700000047683716,0.5669999718666077,0.8560000061988831,0.9940000176429749,1.0950000286102295"
44,19016,1,1,0.9998491,"개인정보,배팅내역,회원,계좌,로그인","-0.004831000231206417,0.0,-0.31823500990867615,-2.300000051036477e-05,-0.16053199768066406,0.40717101097106934,0.8024299740791321,0.8580570220947266,1.0597599744796753,1.0738459825515747,-0.0345739983022213,2.300000051036477e-05,-0.09361600130796432,-0.009109999984502792,-0.03906799852848053","0.40700000524520874,0.8019999861717224,0.8579999804496765,1.059999942779541,1.0740000009536743"
45,19017,1,1,0.99988985,"배팅,배팅내역,회원,계좌,로그인","-0.7469279766082764,0.0,-0.2985900044441223,-2.4000000848900527e-05,0.02883400022983551,0.4782240092754364,0.6320139765739441,0.7760639786720276,0.9802240133285522,1.2779639959335327,0.0,2.300000051036477e-05,-0.25472500920295715,-0.010974000208079815,-0.1596439927816391","0.4779999852180481,0.6320000290870667,0.7760000228881836,0.9800000190734863,1.277999997138977"
46,19018,1,1,0.99851424,"사이트,배팅,입력,배팅내역,회원","0.009223000146448612,-0.3856079876422882,-0.0017389999702572823,0.0,-0.4800420105457306,0.5068309903144836,0.5091739892959595,0.5335540175437927,0.5604169964790344,1.066275954246521,-0.42962101101875305,0.0,0.005371000152081251,-0.0005290000117383897,-0.11339700222015381","0.5070000290870667,0.5090000033378601,0.5339999794960022,0.5600000023841858,1.065999984741211"
47,19019,1,1,0.99799085,"비밀번호,정보,코드,사이트,아이디","-0.003756999969482422,-0.13659800589084625,-2.0634210109710693,0.012133999727666378,-0.3015649914741516,0.4666619896888733,0.49438101053237915,0.5504720211029053,0.5972999930381775,0.8374660015106201,-0.0009749999735504389,0.018888000398874283,0.00535999983549118,-0.7242900133132935,-0.022700000554323196","0.46700000762939453,0.49399998784065247,0.550000011920929,0.597000002861023,0.8370000123977661"
48,19020,1,1,0.99799085,"비밀번호,정보,코드,사이트,아이디","-0.003756999969482422,-0.13659800589084625,-2.0634210109710693,0.012133999727666378,-0.3015649914741516,0.4666619896888733,0.49438101053237915,0.5504720211029053,0.5972999930381775,0.8374660015106201,-0.0009749999735504389,0.018888000398874283,0.00535999983549118,-0.7242900133132935,-0.022700000554323196","0.46700000762939453,0.49399998784065247,0.550000011920929,0.597000002861023,0.8370000123977661"
49,19021,1,1,0.999943,"배팅,사이트,정보,배팅내역,로그인","-0.7701979875564575,0.013627000153064728,-0.20204100012779236,0.0,-0.005367999896407127,0.34713199734687805,0.39369499683380127,0.5335429906845093,0.601813018321991,1.9852780103683472,0.0,-0.5556340217590332,0.014166000299155712,2.300000051036477e-05,-0.09193400293588638","0.34700000286102295,0.39399999380111694,0.5339999794960022,0.6019999980926514,1.9850000143051147"
50,19022,1,1,0.99580944,"정보,코드,사이트,비밀번호,아이디","-0.13659800589084625,-2.0634989738464355,0.012133999727666378,-0.003860000055283308,-0.3015649914741516,0.3768419921398163,0.5504720211029053,0.5635110139846802,0.5901510119438171,0.8370090126991272,0.018888000398874283,-0.00022499999613501132,-0.7243120074272156,-0.0009749999735504389,-0.026209000498056412","0.37700000405311584,0.550000011920929,0.5640000104904175,0.5899999737739563,0.8370000123977661"
51,19023,1,1,0.9996946,"아이디,코드,사이트,정보,로그인","-0.25081899762153625,-1.9651780128479004,0.011868000030517578,-0.14726799726486206,-0.42021098732948303,0.4460870027542114,0.5214040279388428,0.6437320113182068,0.900609016418457,2.36411190032959,-0.022700000554323196,0.00535999983549118,-0.7245950102806091,0.01657699979841709,-0.08991000056266785","0.44600000977516174,0.5210000276565552,0.6439999938011169,0.9010000228881836,2.364000082015991"
52,19024,1,1,0.9998933,"아이디,정보,사이트,회원,로그인","-0.10063699632883072,-0.16322599351406097,0.012268999591469765,-0.4860379993915558,-0.10890699923038483,0.3793509900569916,0.6569820046424866,0.730131983757019,0.9429460167884827,2.054481029510498,-0.005907000042498112,0.013683999888598919,-0.5535399913787842,-0.06196099892258644,-0.08788199722766876","0.3790000081062317,0.6570000052452087,0.7300000190734863,0.9430000185966492,2.053999900817871"
53,19026,1,1,0.99985814,"아이디,코드,사이트,정보,로그인","-0.24901799857616425,-1.8374220132827759,0.011495999991893768,-0.14792600274085999,-0.45137500762939453,0.4460870027542114,0.5262830257415771,0.6566920280456543,0.9220939874649048,2.246006965637207,-0.026209000498056412,-0.00022499999613501132,-0.724793016910553,0.016858000308275223,-0.09321600198745728","0.44600000977516174,0.5260000228881836,0.6570000052452087,0.921999990940094,2.246000051498413"
54,19027,1,1,0.99941564,"배팅,배팅내역,회원,로그인,계좌","-0.5752289891242981,0.0,-0.30356401205062866,0.01658800058066845,-3.7000001611886546e-05,0.3428170084953308,0.721776008605957,0.8481500148773193,0.9409120082855225,1.0181310176849365,0.0,-0.0020069999154657125,-0.17313799262046814,-0.09126699715852737,-0.012098000384867191","0.34299999475479126,0.722000002861023,0.8479999899864197,0.9409999847412109,1.0180000066757202"
55,19147,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
56,19148,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
57,19149,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
58,19150,1,1,0.9999808,"아이디,전화번호,회원,계좌,로그인","-0.1634870022535324,-0.1475750058889389,-0.39297500252723694,-2.300000051036477e-05,-0.0565899983048439,0.4478580057621002,0.4860759973526001,0.6298859715461731,0.7721710205078125,1.1084020137786865,-0.012382999993860722,0.0,-0.046723999083042145,-0.00865199975669384,-0.03097599931061268","0.4480000138282776,0.4860000014305115,0.6299999952316284,0.7720000147819519,1.1080000400543213"
59,19151,1,1,0.99975044,"검색,회원,사이트,정보,로그인","-0.08397399634122849,-1.063207983970642,0.013821999542415142,-0.5010039806365967,-0.6085320115089417,0.3517239987850189,0.6148710250854492,0.6779850125312805,1.0090850591659546,2.827936887741089,0.001693999976851046,-0.061820998787879944,-0.7485629916191101,0.016767999157309532,-0.03294900059700012","0.35199999809265137,0.6150000095367432,0.6779999732971191,1.0089999437332153,2.828000068664551"
60,19152,1,1,0.9999236,"검색,사이트,회원,정보,로그인","-0.02261199988424778,0.011044999584555626,-0.47363901138305664,-0.1903200000524521,-0.31788599491119385,0.3151159882545471,0.5322110056877136,0.7059670090675354,0.797203004360199,2.320430040359497,0.00101200002245605,-0.41444599628448486,-0.027317000553011894,0.008227000012993813,-0.013527999632060528","0.3149999976158142,0.5320000052452087,0.7059999704360962,0.796999990940094,2.319999933242798"
61,19153,2,0,0.50955087,"업체,도메인,보증,사이트,토토","-0.16103599965572357,-0.41165900230407715,-0.014613999985158443,-0.04870099946856499,0.06168299913406372,-0.07523500174283981,-0.0004020000051241368,-0.00023400000645779073,-0.5504109859466553,-0.03356900066137314,0.28153398633003235,0.5575600266456604,0.6626499891281128,0.7820540070533752,0.8115940093994141","0.28200000524520874,0.5580000281333923,0.6629999876022339,0.7820000052452087,0.8119999766349792"
62,19154,2,2,0.89196056,"놀이터,이벤트,사이트,보증,먹튀","-0.050050999969244,-0.023629000410437584,-0.004155000206083059,-0.024617999792099,-0.1129940003156662,-0.019812999293208122,-0.012719999998807907,-1.0143359899520874,-0.005524999927729368,0.00938900001347065,0.24300000071525574,0.3060329854488373,0.5559539794921875,0.6319479942321777,2.3273708820343018","0.24300000071525574,0.3059999942779541,0.5559999942779541,0.6320000290870667,2.3269999027252197"
