,id,raw_model_label,shap_model_label,label_prob,xai_top_text,xai_total_value,xai_top_value
24,12027,0,0,0.99897707,"서비스,코드,방침,보기,카지노","0.4404439926147461,0.484483003616333,0.5343559980392456,0.6580139994621277,1.227882981300354,-0.0009469999931752682,-0.024806000292301178,-0.7243430018424988,-0.04310299828648567,-0.007776999846100807,-0.009600999765098095,-0.10712800174951553,-0.012488000094890594,-0.29969900846481323,-0.028320999816060066","0.4399999976158142,0.48399999737739563,0.5339999794960022,0.6579999923706055,1.2280000448226929"
25,12028,0,0,0.99988353,"소개,코로나,방침,지원,카지노","0.38791900873184204,0.41286998987197876,0.4760740101337433,0.4907749891281128,1.3577970266342163,-0.21770299971103668,-0.04189499840140343,-0.5860639810562134,-0.005191999953240156,-0.018748000264167786,-0.005135999992489815,-0.046032000333070755,-0.004137000069022179,0.0,-0.04282199963927269","0.3880000114440918,0.4129999876022339,0.47600001096725464,0.4909999966621399,1.3580000400543213"
26,12029,0,0,0.99958056,"서비스,코드,한국어,지원,카지노","0.3532719910144806,0.4492970108985901,0.6349859833717346,0.7865260243415833,1.2100449800491333,-0.0013310000067576766,-0.057489000260829926,0.023200999945402145,-0.0030169999226927757,-0.01547900028526783,-0.024035999551415443,-0.07961100339889526,-0.011417999863624573,0.0,-0.06881599873304367","0.3529999852180481,0.4490000009536743,0.6349999904632568,0.7870000004768372,1.2100000381469727"
27,12030,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
28,12031,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
29,12032,0,0,0.9999101,"검색,방침,소개,보기,카지노","0.3619759976863861,0.44764599204063416,0.46156200766563416,0.48853498697280884,1.222815990447998,-0.6128420233726501,-1.0147700309753418,-0.4386399984359741,-0.0555570013821125,-0.019058000296354294,-0.0036989999935030937,-0.0039470000192523,-0.002025000052526593,-0.023792000487446785,-0.05042300000786781","0.3619999885559082,0.4480000138282776,0.4620000123977661,0.48899999260902405,1.2230000495910645"
30,12033,0,0,0.92289937,"사용,서비스,보기,검색,카지노","0.2710610032081604,0.31408900022506714,0.3164980113506317,0.6299480199813843,0.6617400050163269,-0.011641999706625938,-0.00571999978274107,-0.10524699836969376,-0.7192659974098206,-0.018503999337553978,-0.41597598791122437,-0.08143100142478943,-0.0357620008289814,-0.026859000325202942,-0.07201900333166122","0.2709999978542328,0.3140000104904175,0.3160000145435333,0.6299999952316284,0.6620000004768372"
31,12034,0,0,0.9995547,"보기,소개,방침,정보,카지노","0.38522300124168396,0.4081040024757385,0.4217889904975891,0.4492659866809845,1.2709579467773438,-0.0520160011947155,-0.27414000034332275,-1.5000859498977661,-0.6127650141716003,-0.006912999786436558,-0.12627199292182922,-0.004362999927252531,-0.0030580000020563602,-0.03491400182247162,-0.021243000403046608","0.38499999046325684,0.40799999237060547,0.421999990940094,0.4490000009536743,1.2710000276565552"
32,12036,0,0,0.9897361,"사업,플랫폼,방침,카지노,지원","0.5010089874267578,0.5660399794578552,0.737263023853302,0.9644230008125305,1.0285940170288086,-0.0003490000090096146,0.0,-1.1091480255126953,-0.009554999880492687,-0.0025420000310987234,-0.023321999236941338,0.0,-0.003900999901816249,-0.02527499943971634,0.0","0.5009999871253967,0.5659999847412109,0.7369999885559082,0.9639999866485596,1.0290000438690186"
33,12037,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
34,12038,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
35,12039,0,0,0.99973065,"보기,소개,방침,지원,카지노","0.3454569876194,0.347351998090744,0.42122000455856323,0.4593290090560913,1.0301519632339478,-0.03740999847650528,-0.23541800677776337,-0.6782029867172241,-0.002483000047504902,-0.014484000392258167,-0.0967869982123375,-0.0017849999712780118,-0.04432300105690956,0.0,-0.0278329998254776","0.3449999988079071,0.34700000286102295,0.42100000381469727,0.45899999141693115,1.0299999713897705"
36,12040,0,0,0.99979585,"소개,방침,보기,지원,카지노","0.34524598717689514,0.38124701380729675,0.3970490097999573,0.49792400002479553,1.3570530414581299,-0.17353199422359467,-0.3837690055370331,-0.044527001678943634,-0.007513999938964844,-0.012807000428438187,-0.006002000067383051,-0.014708999544382095,-0.040860000997781754,0.0,-0.014047999866306782","0.3449999988079071,0.38100001215934753,0.3970000147819519,0.49799999594688416,1.3569999933242798"
37,12041,0,0,0.99992085,"정보,검색,소개,방침,카지노","0.373414009809494,0.42006000876426697,0.4901370108127594,0.4950979948043823,1.276183009147644,-0.8909289836883545,-0.9288150072097778,-0.3211680054664612,-0.8529390096664429,-0.015698999166488647,-0.03288000077009201,-0.009721999987959862,-0.003696999978274107,-0.005669999867677689,-0.05490899831056595","0.37299999594688416,0.41999998688697815,0.49000000953674316,0.4950000047683716,1.2760000228881836"
38,12042,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
39,12043,0,0,0.99978656,"보기,소개,방침,지원,카지노","0.3895060122013092,0.42770901322364807,0.5880780220031738,0.6040989756584167,1.1180909872055054,-0.05209000036120415,-0.3070389926433563,-0.9658910036087036,-0.003198999911546707,-0.043630000203847885,-0.11884099990129471,-0.0027719999197870493,-0.04383999854326248,0.0,-0.05055199936032295","0.38999998569488525,0.42800000309944153,0.5879999995231628,0.6039999723434448,1.1180000305175781"
40,12044,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
41,12045,0,0,0.999062,"보기,검색,방침,정보,카지노","0.33566299080848694,0.36634698510169983,0.4974740147590637,0.5124549865722656,1.3121999502182007,-0.13442599773406982,-0.717402994632721,-0.5687749981880188,-0.6230480074882507,-0.07811299711465836,-0.04276899993419647,-0.011249000206589699,-0.003003000048920512,-0.026055999100208282,-0.02493399940431118","0.335999995470047,0.3659999966621399,0.4970000088214874,0.5120000243186951,1.312000036239624"
42,12046,0,0,0.9989404,"할인,방침,코로나,지원,카지노","0.3153730034828186,0.3648949861526489,0.43793100118637085,0.5710740089416504,1.2061879634857178,-0.1369590014219284,-0.6080909967422485,-0.031964998692274094,-0.0011650000233203173,-0.008414999581873417,8.499999967170879e-05,-0.0032190000638365746,0.0002880000101868063,0.0,-0.02334499917924404","0.3149999976158142,0.36500000953674316,0.43799999356269836,0.5709999799728394,1.2059999704360962"
43,12047,0,0,0.99979717,"소개,방침,한국,지원,카지노","0.28169798851013184,0.4210920035839081,0.44200998544692993,0.6319019794464111,0.8116390109062195,-0.18632200360298157,-0.5131639838218689,-0.11282099783420563,-0.0013849999522790313,-0.013787000440061092,-0.0019970000721514225,-0.002432999899610877,0.005404999945312738,0.0,-0.056814998388290405","0.28200000524520874,0.42100000381469727,0.44200000166893005,0.6320000290870667,0.8119999766349792"
44,12048,0,0,0.9988722,"관리,소개,보기,방침,카지노","0.42440900206565857,0.5782309770584106,0.586558997631073,0.6996240019798279,1.1878819465637207,-0.0315140001475811,-0.511506974697113,-0.05893100053071976,-1.9623960256576538,-0.01208799984306097,-0.06828299909830093,-0.0036669999826699495,-0.040417999029159546,-0.005669999867677689,-0.04259299859404564","0.42399999499320984,0.578000009059906,0.5870000123977661,0.699999988079071,1.187999963760376"
45,12049,0,0,0.99918,"정보,방침,소개,보기,카지노","0.37031498551368713,0.48842400312423706,0.5557559728622437,0.5666599869728088,1.2699650526046753,-1.1495610475540161,-0.8484359979629517,-0.528253972530365,-0.06645900011062622,-0.08417599648237228,-0.031339000910520554,-0.005669999867677689,-0.002696000039577484,-0.031888000667095184,-0.04184500128030777","0.3700000047683716,0.4880000054836273,0.5559999942779541,0.5669999718666077,1.2699999809265137"
46,12050,0,0,0.9999062,"소개,방침,한국어,지원,카지노","0.2994079887866974,0.42495599389076233,0.43111398816108704,0.5302630066871643,1.323815941810608,-0.34114399552345276,-1.088394045829773,0.004999999888241291,-0.00901699997484684,-0.013659999705851078,-0.005384999793022871,-0.0043739997781813145,-0.004856999963521957,0.0,-0.0510299988090992","0.29899999499320984,0.42500001192092896,0.4309999942779541,0.5299999713897705,1.3240000009536743"
47,12051,0,0,0.99961156,"소개,코드,방침,보기,카지노","0.4276660084724426,0.4920620024204254,0.5389739871025085,0.5630480051040649,1.225268006324768,-0.4273209869861603,-0.02448599971830845,-0.5807049870491028,-0.04667900130152702,-0.01567400060594082,-0.016612999141216278,-0.10945100337266922,-0.0458809994161129,-0.2679769992828369,-0.015058999881148338","0.42800000309944153,0.492000013589859,0.5389999747276306,0.5630000233650208,1.225000023841858"
48,12052,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
49,12053,0,0,0.9986161,"트위터,보기,코드,검색,카지노","0.21811799705028534,0.3850820064544678,0.4728949964046478,0.5615350008010864,1.1325299739837646,-0.003971999976783991,-0.03812599927186966,-0.02842400036752224,-0.9313949942588806,-0.012384000234305859,-0.022861000150442123,-0.06554300338029861,-0.08329799771308899,-0.017772000283002853,-0.06473299860954285","0.21799999475479126,0.38499999046325684,0.4729999899864197,0.5619999766349792,1.1330000162124634"
50,12054,0,0,0.9996277,"소개,코드,보기,방침,카지노","0.43496400117874146,0.45654499530792236,0.47732099890708923,0.6485249996185303,1.1657849550247192,-0.292356014251709,-0.006754999980330467,-0.053057000041007996,-0.931672990322113,-0.009809000417590141,-0.00164899998344481,-0.08476100116968155,-0.031192999333143234,-0.0032649999484419823,-0.028056999668478966","0.4350000023841858,0.4569999873638153,0.47699999809265137,0.6489999890327454,1.1660000085830688"
51,12055,0,0,0.9997242,"바로가기,소개,지원,방침,카지노","0.2889460027217865,0.47638601064682007,0.4767239987850189,0.5504469871520996,1.1539620161056519,-0.01571499928832054,-0.23434700071811676,-0.002767999889329076,-0.5711179971694946,-0.013608000241219997,-0.008159000426530838,-0.004294999875128269,0.0,-0.0023610000498592854,-0.026902999728918076","0.289000004529953,0.47600001096725464,0.47699999809265137,0.550000011920929,1.1540000438690186"
52,12056,0,0,0.99794203,"소개,정보,지원,방침,카지노","0.29065701365470886,0.3594290018081665,0.46730899810791016,0.531378984451294,1.1403870582580566,-0.208406001329422,-0.6879780292510986,-0.03021400049328804,-1.1787539720535278,-0.12604999542236328,-0.0038219999987632036,-0.024669000878930092,0.0,-0.0028470000252127647,-0.0199740007519722","0.29100000858306885,0.35899999737739563,0.46700000762939453,0.531000018119812,1.1399999856948853"
53,12057,0,0,0.99991584,"소개,서비스,방침,지원,카지노","0.27868399024009705,0.2837899923324585,0.4887619912624359,0.49605798721313477,1.1081130504608154,-0.19388699531555176,-0.0018619999755173922,-0.4793809950351715,-0.0027989998925477266,-0.0076950001530349255,-0.0033489998895674944,-0.03163500130176544,-0.003900999901816249,0.0,-0.02100200019776821","0.27900001406669617,0.2840000092983246,0.48899999260902405,0.4959999918937683,1.1080000400543213"
54,12058,0,0,0.99956805,"보기,소개,방침,지원,카지노","0.45755600929260254,0.5750129818916321,0.5868520140647888,0.6146519780158997,0.9255599975585938,-0.05643099918961525,-0.5154629945755005,-1.1243360042572021,-0.005210000090301037,-0.008589999750256538,-0.10242000222206116,-0.001420999993570149,-0.013635000213980675,0.0,-0.08236700296401978","0.4580000042915344,0.574999988079071,0.5870000123977661,0.6150000095367432,0.9259999990463257"
55,12059,0,0,0.9998311,"사업,방침,플랫폼,지원,카지노","0.49909698963165283,0.5486699938774109,0.5659120082855225,0.680413007736206,1.0808700323104858,-0.00037299998803064227,-0.7656509876251221,0.0,-0.004542999900877476,-0.07588600367307663,-0.0013889999827370048,-0.0032649999484419823,0.0,0.0,-0.02684199996292591","0.49900001287460327,0.5490000247955322,0.5659999847412109,0.6800000071525574,1.0809999704360962"
56,12060,0,0,0.99663395,"가입,회원,코드,한국어,카지노","0.17796899378299713,0.2546679973602295,0.4941830039024353,1.0455169677734375,1.1345950365066528,-0.15639600157737732,-0.6934040188789368,-0.06897199898958206,-0.07186300307512283,-0.007528999820351601,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.011417999863624573,-0.06869500130414963","0.17800000309944153,0.2549999952316284,0.49399998784065247,1.0460000038146973,1.1349999904632568"
57,12061,0,0,0.9871579,"아이디,가입,회원,코드,카지노","0.14787499606609344,0.176829993724823,0.2547670006752014,0.4933460056781769,1.1323089599609375,-0.3621000051498413,-0.15607599914073944,-0.6992700099945068,-0.06897199898958206,-0.007528999820351601,0.006426999811083078,0.018720999360084534,0.05977800115942955,-0.07933499664068222,-0.06869500130414963","0.14800000190734863,0.1770000010728836,0.2549999952316284,0.49300000071525574,1.1319999694824219"
58,12062,0,0,0.99993396,"서비스,소개,지원,방침,카지노","0.34577199816703796,0.3660230040550232,0.38820499181747437,0.4431529939174652,1.1505969762802124,-0.0003000000142492354,-0.332830011844635,-0.00521499989554286,-0.8888189792633057,-0.007699000183492899,-0.009870000183582306,-0.0027830000035464764,0.0,-0.044220998883247375,-0.07197500020265579","0.34599998593330383,0.3659999966621399,0.3880000114440918,0.4429999887943268,1.1510000228881836"
59,12063,0,0,0.9861602,"보기,방침,소개,지원,카지노","0.3288930058479309,0.343394011259079,0.4053719937801361,0.5160300135612488,1.0409109592437744,-0.024949999526143074,-0.4934529960155487,-0.30829501152038574,-0.0021649999544024467,-0.01571499928832054,-0.2170020043849945,-0.0031840000301599503,-0.002099999925121665,0.0,-0.037099000066518784","0.32899999618530273,0.34299999475479126,0.4050000011920929,0.515999972820282,1.0410000085830688"
60,12064,0,0,0.999332,"지원,보기,정보,소개,카지노","0.2908650040626526,0.34014999866485596,0.35237300395965576,0.4366210103034973,1.2349170446395874,-0.003507999936118722,-0.03830999881029129,-0.7113909721374512,-0.1843940019607544,-0.00849200040102005,0.0,-0.06838399916887283,-0.01829100027680397,-0.002022000029683113,-0.034185998141765594","0.29100000858306885,0.3400000035762787,0.35199999809265137,0.43700000643730164,1.2350000143051147"
61,12065,0,0,0.99944085,"상품,소개,방침,지원,카지노","0.301021009683609,0.31593599915504456,0.35878199338912964,0.6487550139427185,1.3377890586853027,-0.17569200694561005,-0.2122959941625595,-1.3999459743499756,-0.002684999955818057,-0.0075240000151097775,-0.018803000450134277,-0.0016799999866634607,-0.0032190000638365746,0.0,-0.026514999568462372","0.3009999990463257,0.3160000145435333,0.35899999737739563,0.6489999890327454,1.3380000591278076"
62,12066,2,2,0.9998636,"고액,코드,메이저,놀이터,사이트","0.0,-0.7929930090904236,-0.004509999882429838,-0.0176170002669096,-0.016522999852895737,0.0,-0.03064499981701374,-0.017859000712633133,-0.014739000238478184,-0.797756016254425,0.4669800102710724,0.4973810017108917,0.5937430262565613,0.6333630084991455,0.6586290001869202","0.46700000762939453,0.4970000088214874,0.593999981880188,0.6330000162124634,0.6589999794960022"
